seller_id,seller_state,orders,merchandise_gmv_brl,freight_value_brl,average_review,late_delivery_rate,low_review_rate,low_review_orders,freight_burden,scale_flag,delay_risk_flag,review_risk_flag,priority_flag
f7720c4fa8e3aba4546301ab80ea1f1b,PR,59,2043.55,1317.24,4.254237288135593,0.05084745762711865,0.06779661016949153,4,0.39194356088895765,False,False,False,False
d650b663c3b5f6fb392b6326366efa9a,SP,57,18335.9,852.11,4.368421052631579,0.05263157894736842,0.07017543859649122,4,0.04440846132558821,False,False,False,False
2b3e4a2a3ea8e01938cabda2a3e5cc79,SP,52,23629.15,905.95,4.365384615384615,0.0,0.07692307692307693,4,0.03692465080639573,False,False,False,False
4c498c7345e89aebad651544829beca0,SP,47,4570.27,561.39,4.276595744680851,0.10638297872340426,0.0851063829787234,4,0.10939734900597466,False,True,False,False
381c83fdca332ea6afd896da20bf6e4a,PR,46,7355.8,999.21,4.391304347826087,0.021739130434782608,0.08695652173913043,4,0.11959411179639522,False,False,False,False
efcd8d2104f1a05d028af7bad20d974b,SP,46,2384.79,840.31,4.195652173913044,0.021739130434782608,0.08695652173913043,4,0.26055316114229016,False,False,False,False
870d0118f7a9d85960f29ad89d5d989a,MG,45,3157.2,1270.83,4.044444444444444,0.044444444444444446,0.08888888888888889,4,0.28699670056435933,False,False,False,False
afe0067131b73e40875c9b6c10bd2e21,MG,45,5040.5,1111.09,4.2727272727272725,0.044444444444444446,0.08888888888888889,4,0.18061834420044248,False,False,False,False
406822777a0b9eb5c50e442dd4cd3ec5,SP,44,3548.09,901.12,4.325581395348837,0.11363636363636363,0.09090909090909091,4,0.20253483202635975,False,True,False,False
3f995f07c49d0d55a99d5c54957f7d81,SP,43,3955.7,671.5,4.209302325581396,0.023255813953488372,0.09302325581395349,4,0.14512015905947442,False,False,False,False
b18dc380845b24038cfc48006478f099,SP,43,7753.96,796.87,4.214285714285714,0.11627906976744186,0.09302325581395349,4,0.09319212286994362,False,True,False,False
31344c16881c08a8a72c6d2eb29918c1,MG,42,9365.8,2208.55,4.428571428571429,0.047619047619047616,0.09523809523809523,4,0.19081417099016362,False,False,False,False
c013e57c075a06e5b5c48ee03c525719,SP,42,1971.55,857.11,4.238095238095238,0.047619047619047616,0.09523809523809523,4,0.30300919870185883,False,False,False,False
6f892e20a171e98efe17fdb971ff319b,SP,41,6049.0,857.49,4.15,0.0975609756097561,0.0975609756097561,4,0.1241571333629673,False,True,False,False
e63e8bfa530fb16910dd6956e592bb81,SP,41,1282.8,645.41,4.317073170731708,0.04878048780487805,0.0975609756097561,4,0.3347197660005912,False,False,False,False
1d4587203296c8f4ad134dc286fa6db0,SP,40,2287.5,654.41,4.35,0.025,0.1,4,0.22244392248573205,False,False,False,False
c9aafcd0621b2207c10e32c649cada4d,SP,40,2671.26,817.29,4.325,0.075,0.1,4,0.23427785182955668,False,True,False,False
5cbbd5a299cab112b7bf23862255e43e,PR,36,2726.06,659.15,4.277777777777778,0.0,0.1111111111111111,4,0.194714655811604,False,False,False,False
ec8879960bd2221d5c32f8e12f7da711,SP,35,3957.5,798.76,4.294117647058823,0.17142857142857143,0.11428571428571428,4,0.16793867450475794,False,True,False,False
33ac3e28642ab8bda860a2f693000e78,SP,34,3661.03,490.09000000000003,4.205882352941177,0.0,0.11764705882352941,4,0.11806211335735899,False,False,False,False
6a0cbc8af2e8abd1bdfb777943d174c6,SP,34,3788.15,729.0,4.03030303030303,0.08823529411764706,0.11764705882352941,4,0.16138494404657805,False,True,False,False
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,32,3819.9700000000003,1197.07,4.15625,0.03125,0.125,4,0.23860084830896305,False,False,False,False
2745f798279e0ed033addcc1474776d7,SP,32,3668.53,696.46,3.967741935483871,0.09375,0.125,4,0.1595559210903118,False,True,False,False
20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,31,844.9999999999999,780.15,4.096774193548387,0.0967741935483871,0.12903225806451613,4,0.48004799556963973,False,True,True,False
